Week End Date,Major Department Name,UPC,Product Name,Store Number,Store Name,Address,City,Province,Postal Code,Dollar Sales,Unit Sales,Promotion Type Code,Promotion Type Name
2023-06-14,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,16001,Store 16001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-06-14,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1972001,Store 1972001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-06-12,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438052,Store 2438052,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-06-12,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1709041,Store 1709041,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-06-12,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1693001,Store 1693001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-06-12,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2073061,Store 2073061,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-06-12,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2182002,Store 2182002,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-06-12,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1972023,Store 1972023,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-06-12,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,452001,Store 452001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-06-12,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,655001,Store 655001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-06-12,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2950002,Store 2950002,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-06-21,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,655010,Store 655010,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-06-21,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1972001,Store 1972001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-06-21,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2950002,Store 2950002,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-06-19,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,16001,Store 16001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-06-19,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1709041,Store 1709041,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-06-19,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2073091,Store 2073091,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-06-19,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2182002,Store 2182002,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-06-19,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,452001,Store 452001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-06-28,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1693001,Store 1693001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-06-28,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2749001,Store 2749001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-07-05,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,452001,Store 452001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-07-05,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2182002,Store 2182002,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-07-05,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2182008,Store 2182008,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-07-03,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2073091,Store 2073091,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-07-10,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2073091,Store 2073091,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-07-17,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2073091,Store 2073091,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-07-26,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,16001,Store 16001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-07-24,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2073091,Store 2073091,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-08-02,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,655001,Store 655001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-08-02,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,452001,Store 452001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-08-02,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2950002,Store 2950002,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-08-02,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,16001,Store 16001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-07-31,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2073091,Store 2073091,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-07-31,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1972001,Store 1972001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-07-31,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1972023,Store 1972023,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-07-31,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,655001,Store 655001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-08-09,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2182002,Store 2182002,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-08-09,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2182008,Store 2182008,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-08-09,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2073061,Store 2073061,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-08-09,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438052,Store 2438052,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-08-09,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1972001,Store 1972001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-08-07,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1972023,Store 1972023,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-08-07,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2073091,Store 2073091,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-08-07,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2950002,Store 2950002,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-08-07,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2813001,Store 2813001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-08-07,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438052,Store 2438052,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-08-07,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2182008,Store 2182008,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-08-07,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2230001,Store 2230001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-08-07,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,16001,Store 16001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-08-16,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1972001,Store 1972001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-08-16,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,655010,Store 655010,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-08-16,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2182002,Store 2182002,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-08-16,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438052,Store 2438052,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-08-16,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2749001,Store 2749001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-08-16,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,16001,Store 16001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-08-16,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2230001,Store 2230001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-08-14,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2749001,Store 2749001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-08-14,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2813001,Store 2813001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-08-14,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,16001,Store 16001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-08-14,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2230001,Store 2230001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-08-23,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2749001,Store 2749001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-08-23,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2073091,Store 2073091,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-08-23,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1972001,Store 1972001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-08-23,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438052,Store 2438052,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-08-23,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2950002,Store 2950002,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-08-21,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,655010,Store 655010,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-08-21,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2230001,Store 2230001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-08-21,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2813001,Store 2813001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-08-21,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1972001,Store 1972001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-08-21,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,655001,Store 655001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-08-30,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2073061,Store 2073061,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-08-28,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,452001,Store 452001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-08-28,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1972001,Store 1972001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-08-28,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2813001,Store 2813001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-08-28,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1709041,Store 1709041,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-08-28,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2230001,Store 2230001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-08-28,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438052,Store 2438052,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-08-28,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2073091,Store 2073091,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-08-28,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2749001,Store 2749001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-09-06,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,452001,Store 452001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-09-06,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2182002,Store 2182002,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-09-06,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2950002,Store 2950002,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-09-04,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,16001,Store 16001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-09-04,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,655001,Store 655001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-09-04,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1972023,Store 1972023,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-09-04,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2182002,Store 2182002,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-09-04,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2073061,Store 2073061,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-09-04,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2073091,Store 2073091,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-09-04,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2950002,Store 2950002,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-09-13,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2813001,Store 2813001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-09-13,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1709041,Store 1709041,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-09-13,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2073061,Store 2073061,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-09-13,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2950002,Store 2950002,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-09-13,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,16001,Store 16001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-09-11,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2749001,Store 2749001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-09-11,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,452001,Store 452001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-09-11,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1693001,Store 1693001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-09-11,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2230001,Store 2230001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-09-11,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438052,Store 2438052,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-09-20,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,655010,Store 655010,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-09-20,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1693001,Store 1693001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-09-20,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2749001,Store 2749001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-09-20,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2230001,Store 2230001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-09-18,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,655001,Store 655001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-09-18,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,655010,Store 655010,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-09-18,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1709041,Store 1709041,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-09-18,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2182008,Store 2182008,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-09-18,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2073061,Store 2073061,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-09-27,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2950002,Store 2950002,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-09-27,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2182008,Store 2182008,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-09-27,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1693001,Store 1693001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-09-27,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438052,Store 2438052,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-09-27,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,452001,Store 452001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-09-25,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2813001,Store 2813001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-09-25,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1693001,Store 1693001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-09-25,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2073091,Store 2073091,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-10-04,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2749001,Store 2749001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-10-04,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1972001,Store 1972001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-10-04,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2230001,Store 2230001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-10-04,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2182002,Store 2182002,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-10-04,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,655010,Store 655010,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-10-04,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,655001,Store 655001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-10-04,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1709041,Store 1709041,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-10-02,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,655001,Store 655001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-10-02,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1972023,Store 1972023,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-10-11,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2813001,Store 2813001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-10-11,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,655010,Store 655010,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-10-11,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438052,Store 2438052,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-10-11,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,655001,Store 655001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-10-09,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438052,Store 2438052,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-10-09,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2073091,Store 2073091,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-10-09,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,655001,Store 655001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-10-09,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2950002,Store 2950002,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-10-18,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,655010,Store 655010,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-10-18,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1972001,Store 1972001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-10-18,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438052,Store 2438052,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-10-16,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438052,Store 2438052,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-10-16,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2749001,Store 2749001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-10-25,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438052,Store 2438052,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-10-25,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1972023,Store 1972023,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-10-25,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,452001,Store 452001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-10-23,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2749001,Store 2749001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-10-23,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2230001,Store 2230001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-10-23,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2182008,Store 2182008,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-10-23,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1972001,Store 1972001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-10-23,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,655001,Store 655001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-11-01,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1693001,Store 1693001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-11-01,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,452001,Store 452001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-11-01,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1709041,Store 1709041,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-11-01,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2438052,Store 2438052,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-11-01,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2073091,Store 2073091,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-11-01,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,655001,Store 655001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-11-01,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1972001,Store 1972001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-10-30,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2813001,Store 2813001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-10-30,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,16001,Store 16001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-10-30,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2230001,Store 2230001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-10-30,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,655001,Store 655001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-10-30,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2073091,Store 2073091,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-10-30,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2950002,Store 2950002,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-10-30,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2182002,Store 2182002,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-10-30,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,2182008,Store 2182008,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-10-30,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,452001,Store 452001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-11-08,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1693001,Store 1693001,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2023-11-08,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,655010,Store 655010,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
2024-11-06,GROCERY,00006540001160,7Up Zero 355Ml 12Pk 4260 Ml,1972023,Store 1972023,Unknown,Unknown,SK,Unknown,39.98,3,1,Regular
